Open,High,Low,Volume,Close
44108.14844,44161.35156,43857.5,310300,43964.05078
44181.35156,44391.85156,44108.30078,243400,44213.35156
44395.39844,44500.69922,44242.94922,157500,44360.60156
44057.80078,44113.19922,43796.75,162300,43886.5
44027.55078,44487.25,44004.55078,175300,44360.14844
44554.89844,44710.55078,44411.39844,213700,44516.89844
44571.55078,44693.05078,44530.05078,112100,44599.19922
44322.05078,44563.05078,44203.69922,169900,44287.94922
44204.75,44356.94922,44044.39844,140400,44225.89844
44589.80078,44589.85156,44336.94922,120500,44409.5
44404.19922,44412.5,43861.44922,217200,43888.69922
43616.75,44058.80078,43558.10156,156600,43754.5
43584.25,43877.5,43567.44922,152400,43723.05078
43822.69922,43831.30078,43029.44922,201400,43151.19922
43308.30078,43397.44922,42758.39844,188300,42832
42708.39844,42716.19922,42105.39844,307100,42280.14844
42555.60156,42840.14844,42482.75,213900,42782
42721.39844,43112.5,42390.5,189000,43039.14844
43356.85156,43356.85156,42797.14844,157400,42845.94922
42694.25,42815.14844,42589.64844,145200,42700.94922
43018.69922,43271.5,42796.44922,144700,43017.19922
43318.30078,43416.10156,43221,124100,43318.25
43627.75,43648.69922,43415.19922,149900,43619.39844
43598.85156,43799.35156,43283.85156,198200,43737.89844
43791.80078,43797.55078,43547.75,163400,43658.64844
43626.10156,43876.75,43542.64844,108900,43683.60156
43543.25,43908.69922,43504.94922,90000,43820.10156
43915.10156,43970.75,43681.39844,169600,43891.25
44398.44922,44408.55078,44164.55078,202500,44201.69922
44251.69922,44420.94922,44064.14844,144300,44161.55078
43656.25,43872.85156,43513.85156,227400,43583.94922
43591.5,43724,43450.05078,124300,43584.94922
43790.94922,43790.94922,43586.44922,108200,43689.14844
43663.60156,43692.5,43230.94922,150900,43449.60156
43452.75,43649.64844,43451.35156,72300,43577.5
43607.35156,43806.5,43566.14844,96800,43769.10156
43851.55078,43960.30078,43739.80078,151200,43880.94922
44081.75,44630.35156,44003.44922,152300,44566.44922
44711.19922,44764.80078,44254.60156,343200,44481.75
44580.14844,44951.10156,44531.75,204900,44814.19922
45671.5,46484.44922,45484.19922,311200,46431.39844
46895.89844,47230.55078,46653.64844,326100,47012.25
47256.75,47259.85156,46750.19922,244200,46834.55078
46735.39844,46927.69922,46507.14844,208100,46841.39844
46797.19922,47303.64844,46793.89844,218300,47262
47233.30078,47588,47186.60156,182500,47314.25
47421.69922,47454,47004.05078,182000,47097.55078
47190.75,47201.94922,46886.89844,202300,47092.25
47567.64844,47943.60156,47510.85156,193100,47732.30078
47939.89844,48219.94922,47632.85156,313900,48143.55078
48068.5,48076.60156,47806.69922,157300,47867.69922
47940.39844,48017,47646.05078,189800,47870.89844
48085.35156,48166.14844,47202.64844,242500,47445.30078
47172.44922,47932.39844,46919.69922,208000,47840.14844
47837.75,48071.39844,47415.85156,165800,47491.85156
47576.39844,47838.44922,47411.64844,118700,47724.85156
47818.5,48347.64844,47806.69922,184900,48282.19922
48479.05078,48636.44922,48343.14844,391100,48508.55078
48374.85156,48477.69922,48091.85156,174000,48292.25
48194.80078,48223.55078,47689.80078,183200,47761.64844
47796.30078,47798.75,47481.35156,233300,47704.94922
47805.39844,48281.19922,47738.14844,175700,48195.85156
48245.55078,48381.94922,47822.85156,181000,48159
48096.64844,48154.5,47387.35156,231400,47450.25
47705.39844,47939.30078,47156.05078,161000,47242.64844
47073.85156,47423.44922,47010.80078,165200,47360.85156
47538.60156,47662.10156,47237,132500,47438.35156
47572.69922,47873.69922,47408.5,191600,47709.80078
47891.05078,48248.05078,47825.39844,167100,48158.30078
48109.94922,48305.39844,48002.85156,224500,48125.10156
46573.94922,47212.75,45979.60156,499600,46064.44922
45492.75,46184.05078,45430.69922,275000,45713.55078
46103.5,46249.85156,45558.05078,296600,45701.14844
46495.44922,46580.30078,44886.10156,422600,45015.05078
44489.39844,45485.5,44489.39844,348700,45082.39844
45057.94922,45139.05078,44429,386800,44866.14844
45171.5,45660.35156,45110.89844,336800,45442.35156
45481.5,45678.69922,45206.05078,232100,45367.75
45295.64844,46179.75,45071.19922,373100,45996.80078
46164.89844,46306.89844,45668.35156,305700,46188.64844
46568.19922,46892.35156,45901.25,337000,45970.94922
45962.25,46048.60156,45615.10156,265900,45825.55078
45891.19922,45932.14844,45527,178600,45690.80078
45944.60156,46062.85156,45620.5,283700,45818.5
45973.85156,46181.19922,44893.75,319900,45012
44986.75,45718.14844,44859.14844,276000,45634.55078
45664.30078,45748.5,44633.85156,268800,44882.25
45056.80078,45750.39844,44819.55078,245900,45502.39844
45014.64844,46170.44922,44860.75,280000,45908.30078
46027.10156,46297.69922,45590.19922,277700,46218.89844
46454.30078,46693.39844,46264.39844,291400,46384.85156
46444.89844,47136.75,46367.80078,171900,47094.19922
47363.39844,47363.39844,46886.94922,198900,47019.69922
46934.55078,47024.05078,46426.85156,177200,46919.80078
47060.69922,47245.35156,46723.14844,200500,46811.75
46615.85156,46893.14844,46513.55078,223700,46576.5
46480.19922,46722.25,46324.89844,157300,46588.05078
46640.89844,46754.55078,45852.55078,167300,45963.14844
45881.44922,46329.64844,45661.75,544700,46120.89844
46218,47342.25,46218,172500,47286.89844
47318.5,47529.60156,47191.64844,158100,47456.10156
47265.69922,47737.85156,47196.75,176900,47581
47451.64844,48161.25,47442.25,301700,47965.39844
48035.80078,48071.69922,47747.19922,146300,47835.80078
47792.19922,47853.80078,47230.64844,204200,47327.85156
47351.35156,47812.75,46884.44922,207200,47282.39844
47341.14844,47468.69922,46842.14844,274600,46981.30078
46825.75,47231.5,46565.55078,220400,46789.94922
46572.10156,46802.55078,46310.5,339300,46594.10156
46458.75,46739.25,46022.14844,151300,46575.89844
46421.89844,46602.35156,46258.75,147100,46384.80078
46392.89844,46655.55078,45828.80078,210400,46310.89844
46674.85156,46990.25,46570.14844,150400,46684.89844
46634.89844,46974.14844,46566.80078,172200,46863.75
46552.94922,46788.35156,46529.05078,171700,46600.19922
46643.44922,46956.10156,46643.44922,285100,46785.94922
46827.85156,47440.44922,46827.85156,348000,47124.60156
47391.05078,47646.80078,47373.10156,134089400,47578.25
47490.75,47707.35156,47408.55078,183400,47545.44922
47350.25,47676.94922,47279.80078,283800,47624.25
48086.19922,48254.64844,47712.69922,324300,48060.80078
48104.64844,48557.39844,47894.5,214300,48493.05078
48586.75,48716.94922,48424.64844,263400,48581.69922
48810.80078,48960.75,48568.25,147600,48730.55078
48879.55078,49057.39844,48669.25,247100,48986.60156
48671.19922,48882.64844,48477.55078,208000,48564.55078
48057.5,48255.5,47725.80078,197100,47773.25
47436.69922,47609,47316.55078,186100,47484.80078
47592.69922,47829.75,46982.14844,186400,47069.44922
46744.94922,47668.69922,46579.05078,164600,47574.14844
48145.69922,48146.30078,47628.44922,177700,47924.89844
48299.60156,48302.69922,47899.30078,141100,47970.44922
48120.89844,48246.19922,48028.69922,112200,48189
47772.64844,48625.44922,47737.19922,337400,48494.94922
48660,48679.64844,48088.25,208100,48201.05078
48359.89844,49473.60156,48342.69922,327100,49424.05078
49477.10156,49974.75,49249.89844,402900,49396.75
49262,49529.35156,49123.60156,291900,49231.05078
49375.05078,49607.75,48659.69922,223000,48923.55078
49174.55078,49252.64844,48784,340200,48895.30078
48965.05078,49023.5,48213.75,230300,48285.35156
48124.19922,48223.05078,47851.14844,286000,48021.10156
47976.35156,48258.64844,47440.64844,272900,47487.89844
47555.5,47868.69922,47313.35156,218900,47421.10156
47389.80078,47841.60156,46983.25,220900,47754.10156
47748.85156,47937.25,47607.85156,152000,47859.44922
47923.10156,47957.19922,47534.5,188800,47687.44922
